Time,Pitch,Error,dError,IntError,ControlSignal
24117,-4.76664,-2.94203,156.848,2.75164,-29.4203
24121,-4.05315,-2.22854,157.771,2.74156,-22.2854
24129,-3.01187,-1.18726,136.266,2.73249,-11.8726
24134,-2.21253,-0.387914,167.619,2.73064,-3.87914
24139,-1.54304,0.281573,128.939,2.7321,2.81573
24144,-0.89257,0.932043,127.911,2.73684,9.32043
24149,-0.288102,1.53651,119.901,2.74459,15.3651
24154,0.151545,1.97616,92.8149,2.75395,19.7616
24159,0.606552,2.43116,87.0299,2.76666,24.3116
24164,0.903637,2.72825,57.4282,2.78078,27.2825
24169,1.08837,2.91299,35.3406,2.796,29.1299
24174,1.04024,2.86485,-9.5583,2.81043,28.6485
24180,0.844706,2.66932,-35.7078,2.82505,26.6932
24185,0.592766,2.41738,-50.8362,2.83703,24.1738
24189,0.266955,2.09157,-72.2754,2.84646,20.9157
24194,-0.261886,1.56273,-105.072,2.85432,15.6273
24203,-1.18834,0.636275,-109.262,2.85972,6.36275
24209,-1.84239,-0.0177803,-109.599,2.85961,-0.177803
24214,-2.41066,-0.586044,-117.231,2.85677,-5.86044
24219,-2.95111,-1.1265,-109.174,2.85119,-11.265
24223,-3.3307,-1.50609,-91.4626,2.84494,-15.0609
24227,-3.70268,-1.87806,-85.2192,2.83674,-18.7806
24232,-4.12871,-2.30409,-85.0981,2.82521,-23.0409
24237,-4.48948,-2.66486,-79.9734,2.81319,-26.6486
24241,-4.78784,-2.96322,-71.9237,2.80089,-29.6322
24245,-5.05169,-3.22707,-63.3959,2.78746,-32.2707
24249,-5.33098,-3.50637,-66.4381,2.77272,-35.0637
24254,-5.54912,-3.72451,-49.1254,2.75619,-37.2451
24258,-5.69108,-3.86647,-31.8906,2.73897,-38.6647
24263,-5.86594,-4.04133,-35.4579,2.71904,-40.4133
24269,-6.06045,-4.23584,-34.6617,2.69527,-42.3584
24273,-6.22094,-4.39633,-38.899,2.67714,-43.9633
24277,-6.31187,-4.48726,-21.7328,2.65836,-44.8726
24281,-6.17697,-4.35236,32.7541,2.64043,-43.5236
24285,-5.80091,-3.9763,89.1,2.62365,-39.763
24289,-5.31851,-3.4939,114.474,2.60893,-34.939
24294,-4.7339,-2.90928,135.564,2.59638,-29.0928
24298,-4.19238,-2.36777,125.361,2.58615,-23.6777
24302,-3.7629,-1.93829,98.6519,2.57772,-19.3829
24307,-3.34942,-1.5248,101.921,2.57153,-15.248
24311,-2.92078,-1.09617,104.565,2.56704,-10.9617
24315,-2.41978,-0.59517,123.669,2.56463,-5.9517
24319,-1.92218,-0.0975715,124.907,2.56424,-0.975715
24323,-1.59136,0.233249,83.3282,2.56516,2.33249
24327,-1.10651,0.718101,109.272,2.56835,7.18101
24331,-0.665544,1.15907,105.219,2.57321,11.5907
24335,-0.376977,1.44764,68.533,2.5793,14.4764
24339,-0.143767,1.68085,57.8068,2.58608,16.8085
24343,-0.124139,1.70047,4.94193,2.59284,17.0047
24347,-0.137448,1.68717,-3.38501,2.59947,16.8717
24351,-0.0941753,1.73044,10.6044,2.60653,17.3044
24355,-0.100718,1.72389,-1.62428,2.61348,17.2389
24360,-0.152439,1.67217,-12.4716,2.62041,16.7217
24364,-0.349675,1.47494,-44.9378,2.62688,14.7494
24369,-0.527049,1.29756,-34.7477,2.63351,12.9756
24373,-0.637259,1.18735,-28.1931,2.63815,11.8735
24377,-0.838846,0.985767,-52.2691,2.64195,9.85767
24381,-1.06392,0.760694,-56.7868,2.64497,7.60694
24385,-1.29937,0.525245,-54.0979,2.64725,5.25245
24389,-1.52364,0.30097,-53.8114,2.64851,3.0097
24394,-1.77825,0.0463641,-58.8317,2.64871,0.463641
24398,-2.07939,-0.254775,-69.7339,2.64761,-2.54775
24402,-2.33615,-0.511535,-59.0773,2.64538,-5.11535
24406,-2.54922,-0.724611,-52.7107,2.64245,-7.24611
24410,-2.71464,-0.89003,-41.9169,2.63894,-8.9003
24414,-2.85393,-1.02932,-34.8018,2.63482,-10.2932
24418,-2.99494,-1.17033,-35.2169,2.63014,-11.7033
24422,-3.09776,-1.27314,-25.2527,2.62495,-12.7314
24426,-3.17123,-1.34661,-18.1005,2.61949,-13.4661
24430,-3.25927,-1.43465,-22.0961,2.61377,-14.3465
24435,-3.32585,-1.50123,-16.1317,2.60758,-15.0123
24439,-3.40585,-1.58124,-20.0504,2.60127,-15.8124
24442,-3.42025,-1.59564,-3.72971,2.5951,-15.9564
24446,-3.41958,-1.59497,0.171228,2.5888,-15.9497
24450,-3.40601,-1.5814,3.34373,2.58239,-15.814
24455,-3.36782,-1.5432,9.44597,2.57615,-15.432
24459,-3.31055,-1.48594,14.2869,2.57019,-14.8594
24463,-3.26508,-1.44047,11.3513,2.56442,-14.4047
24466,-3.2238,-1.39918,10.4367,2.55888,-13.9918
24470,-3.19626,-1.37165,6.98809,2.55348,-13.7165
24474,-3.16708,-1.34246,7.45308,2.54822,-13.4246
24478,-3.13337,-1.30876,8.40748,2.54298,-13.0876
24482,-3.08674,-1.26213,11.4988,2.53786,-12.6213
24486,-3.0574,-1.23278,7.27394,2.53289,-12.3278
24490,-3.04908,-1.22446,2.09453,2.52802,-12.2446
24494,-3.01661,-1.19199,8.29075,2.52335,-11.9199
24498,-2.96946,-1.14485,11.7594,2.51876,-11.4485
24502,-2.94712,-1.12251,5.52768,2.51423,-11.2251
24506,-2.90838,-1.08377,9.61961,2.50986,-10.8377
24511,-2.9042,-1.07959,1.00531,2.50538,-10.7959
24515,-2.87736,-1.05275,6.54765,2.50106,-10.5275
24519,-2.83795,-1.01334,8.63968,2.49644,-10.1334
24524,-2.83697,-1.01235,0.22782,2.49207,-10.1235
24528,-2.8396,-1.01499,-0.55333,2.48723,-10.1499
24533,-2.85623,-1.03162,-3.20167,2.48187,-10.3162
24539,-2.88054,-1.05592,-4.5262,2.4762,-10.5592
24544,-2.92016,-1.09555,-7.62816,2.47051,-10.9555
24550,-2.96333,-1.13872,-7.90855,2.46429,-11.3872
24556,-3.04308,-1.21846,-11.5147,2.45586,-12.1846
24562,-3.10633,-1.28172,-12.4976,2.44937,-12.8172
24567,-3.17111,-1.3465,-12.2403,2.44224,-13.465
24572,-3.25046,-1.42584,-15.193,2.4348,-14.2584
24577,-3.33284,-1.50823,-15.6728,2.42687,-15.0823
24582,-3.44194,-1.61733,-21.3273,2.41859,-16.1733
24587,-3.51771,-1.6931,-16.4311,2.41079,-16.931
24592,-3.62531,-1.80069,-20.9216,2.40153,-18.0069
24597,-3.7318,-1.90719,-20.3452,2.39154,-19.0719
24602,-3.85033,-2.02571,-23.6895,2.38141,-20.2571
24607,-3.94929,-2.12468,-21.1438,2.37146,-21.2468
24612,-4.0604,-2.23579,-21.8722,2.3601,-22.3579
24618,-4.17229,-2.34768,-20.5557,2.34733,-23.4768
24623,-4.30856,-2.48395,-24.5911,2.33356,-24.8395
24633,-4.56009,-2.73548,-26.5366,2.30763,-27.3548
24637,-4.65729,-2.83267,-22.4289,2.29536,-28.3267
24641,-4.74429,-2.91968,-20.7669,2.28312,-29.1968
24645,-4.8441,-3.01949,-24.0055,2.27057,-30.1949
24649,-4.93281,-3.1082,-21.1558,2.25754,-31.082
24654,-4.99869,-3.17408,-15.0368,2.24363,-31.7408
24658,-5.07596,-3.25134,-16.9538,2.22881,-32.5134
24663,-5.15128,-3.32667,-16.3966,2.21353,-33.2667
24668,-5.21784,-3.39323,-13.5506,2.19686,-33.9323
24673,-5.23759,-3.41298,-4.21489,2.18087,-34.1298
24677,-5.24616,-3.42155,-1.76004,2.16422,-34.2155
24687,-4.92911,-3.1045,35.082,2.13617,-31.045
24691,-4.73649,-2.91188,40.5298,2.12233,-29.1188
24697,-4.44994,-2.62533,54.2409,2.10846,-26.2533
24702,-4.12218,-2.29756,63.4534,2.09659,-22.9756
24707,-3.76908,-1.94447,63.5999,2.08579,-19.4447
24712,-3.402,-1.57739,71.998,2.07775,-15.7739
24717,-3.04222,-1.2176,70.275,2.07152,-12.176
24723,-2.76439,-0.939781,53.5844,2.06665,-9.39781
24728,-2.46269,-0.638081,56.6096,2.06324,-6.38081
24733,-2.14265,-0.31804,58.4885,2.0615,-3.1804
24739,-1.91229,-0.0876743,42.7983,2.06103,-0.876743
24743,-1.7847,0.0399083,28.0672,2.06121,0.399083
24748,-1.71591,0.108708,13.6844,2.06176,1.08708
24754,-1.82428,0.000334144,-20.7181,2.06176,0.00334144
24759,-1.79242,0.0321882,5.94496,2.06193,0.321882
24764,-1.59784,0.226768,41.8746,2.06299,2.26768
24769,-1.58923,0.235382,1.64549,2.06422,2.35382
24774,-1.43153,0.393085,33.0712,2.0661,3.93085
24779,-1.56097,0.263644,-24.1401,2.06751,2.63644
24784,-1.6389,0.185717,-14.8509,2.06848,1.85717
24789,-1.94865,-0.124036,-59.369,2.06784,-1.24036
24795,-2.20643,-0.381821,-48.0401,2.06579,-3.81821
24800,-2.51822,-0.693605,-63.3717,2.06237,-6.93605
24804,-2.67133,-0.846721,-32.5096,2.05839,-8.46721
24809,-2.86901,-1.0444,-40.4521,2.05328,-10.444
24814,-3.05097,-1.22636,-36.1017,2.0471,-12.2636
24819,-3.2361,-1.41148,-38.1861,2.04026,-14.1148
24825,-3.43473,-1.61011,-37.5412,2.03174,-16.1011
24829,-3.64625,-1.82164,-42.8521,2.02275,-18.2164
24835,-3.86783,-2.04322,-41.2804,2.01178,-20.4322
24840,-4.07467,-2.25006,-39.141,1.99989,-22.5006
24845,-4.24019,-2.41557,-33.4216,1.98793,-24.1557
24850,-4.42847,-2.60386,-35.729,1.97421,-26.0386
24855,-4.59441,-2.7698,-35.0996,1.96111,-27.698
24860,-4.76007,-2.93546,-32.8136,1.94629,-29.3546
24865,-4.941,-3.11639,-35.271,1.93031,-31.1639
24870,-5.10661,-3.28199,-32.2528,1.91345,-32.8199
24875,-5.24867,-3.42406,-29.2321,1.89681,-34.2406
24881,-5.40534,-3.58072,-29.6065,1.87787,-35.8072
24886,-5.54669,-3.72207,-28.5408,1.85943,-37.2207
24891,-5.58882,-3.76421,-7.85998,1.83925,-37.6421
24896,-5.57933,-3.75472,1.79707,1.81943,-37.5472
24901,-5.18047,-3.35586,76.4291,1.80192,-33.5586
24907,-4.94228,-3.11767,42.9241,1.78462,-31.1767
24913,-4.52809,-2.70347,69.5604,1.76852,-27.0347
24918,-4.12548,-2.30087,84.8126,1.7576,-23.0087
24926,-3.4305,-1.60589,88.0907,1.74493,-16.0589
24931,-3.05674,-1.23213,69.7787,1.73833,-12.3213
24936,-2.72528,-0.900662,62.7572,1.73357,-9.00662
24941,-2.40644,-0.581831,67.0123,1.7308,-5.81831
24946,-1.98315,-0.15854,84.6637,1.73001,-1.5854
24951,-1.61095,0.213658,79.1892,1.73101,2.13658
24955,-1.33591,0.488706,58.3653,1.73332,4.88706
24960,-1.08212,0.742496,53.23,1.73686,7.42496
24965,-0.905368,0.919245,37.0733,1.74124,9.19245
24970,-0.830605,0.994008,15.6981,1.74597,9.94008
24975,-0.873243,0.95137,-8.48791,1.75075,9.5137
24979,-0.754283,1.07033,25.2018,1.75581,10.7033
24984,-0.728922,1.09569,5.33215,1.76102,10.9569
24989,-0.835863,0.98875,-22.5183,1.76571,9.8875
24994,-0.968251,0.856362,-23.9826,1.77044,8.56362
25002,-1.23027,0.59434,-33.0352,1.77515,5.9434
25007,-1.44102,0.383591,-49.261,1.7768,3.83591
25012,-1.67732,0.14729,-44.345,1.77758,1.4729
25017,-1.87445,-0.0498332,-40.3351,1.77734,-0.498332
25021,-2.03007,-0.205457,-34.1825,1.7764,-2.05457
25026,-2.13378,-0.309167,-20.5007,1.77484,-3.09167
25038,-2.47852,-0.653907,-29.8308,1.76728,-6.53907
25042,-2.61286,-0.78825,-30.2978,1.76379,-7.8825
25047,-2.74882,-0.924202,-32.2732,1.75989,-9.24202
25051,-2.90192,-1.0773,-36.7773,1.75541,-10.773
25055,-3.02556,-1.20094,-28.0489,1.75011,-12.0094
25060,-3.14875,-1.32414,-28.2601,1.74434,-13.2414
25065,-3.26869,-1.44408,-23.8664,1.73708,-14.4408
25069,-3.40668,-1.58207,-30.2735,1.72987,-15.8207
25074,-3.5439,-1.71929,-25.7212,1.7207,-17.1929
25079,-3.65091,-1.8263,-25.5222,1.71304,-18.263
25083,-3.75443,-1.92982,-24.9556,1.70504,-19.2982
25087,-3.8662,-2.04158,-25.3464,1.69604,-20.4158
25092,-3.95662,-2.132,-20.952,1.68683,-21.32
25096,-4.04442,-2.21981,-21.1049,1.6776,-22.1981
25100,-4.12279,-2.29818,-18.9538,1.6681,-22.9818
25104,-4.20143,-2.37681,-18.0181,1.65772,-23.7681
25108,-4.27683,-2.45222,-17.9662,1.64743,-24.5222
25113,-4.37161,-2.547,-22.938,1.63691,-25.47
25117,-4.46023,-2.63561,-20.9086,1.62574,-26.3561
25121,-4.54582,-2.72121,-20.96,1.61462,-27.2121
25125,-4.60421,-2.7796,-14.6209,1.60352,-27.796
25129,-4.66764,-2.84302,-15.9364,1.59221,-28.4302
25133,-4.71982,-2.89521,-13.2534,1.58081,-28.9521
25137,-4.78509,-2.96048,-16.2711,1.56893,-29.6048
25141,-4.85554,-3.03093,-17.6225,1.55682,-30.3093
25145,-4.91793,-3.09331,-15.6868,1.54451,-30.9331
25149,-4.98113,-3.15652,-16.1769,1.53218,-31.5652
25153,-5.02589,-3.20128,-11.2974,1.5195,-32.0128
25157,-5.07828,-3.25366,-13.2932,1.50668,-32.5366
25161,-5.12467,-3.30006,-11.7345,1.49363,-33.0006
25164,-5.16789,-3.34327,-10.9968,1.48049,-33.4327
25168,-5.21132,-3.38671,-10.8346,1.46691,-33.8671
25172,-5.34184,-3.51723,-32.892,1.45296,-35.1723
25176,-5.36879,-3.54418,-6.67852,1.43866,-35.4418
25180,-5.27253,-3.44791,24.2815,1.42499,-34.4791
25185,-5.12743,-3.30282,35.4031,1.41145,-33.0282
25189,-4.95705,-3.13243,42.5378,1.3989,-31.3243
25193,-4.85049,-3.02588,26.6517,1.38681,-30.2588
25196,-4.35312,-2.52851,126.498,1.37686,-25.2851
25200,-3.91844,-2.09383,109.111,1.36852,-20.9383
25204,-3.57794,-1.75333,87.2802,1.36168,-17.5333
25208,-3.27312,-1.44851,74.7077,1.35577,-14.4851
25212,-2.96312,-1.1385,76.4645,1.35116,-11.385
25217,-2.72591,-0.901298,58.1901,1.34748,-9.01298
25221,-2.29703,-0.472422,107.943,1.34561,-4.72422
25224,-1.7806,0.0440081,130.355,1.34578,0.440081
25228,-1.53069,0.293923,62.8228,1.34695,2.93923
25233,-1.27296,0.551658,63.8121,1.34918,5.51658
25236,-1.04482,0.779794,57.345,1.35228,7.79794
25241,-0.915139,0.909474,32.1339,1.35595,9.09474
25245,-0.662962,1.16165,62.8626,1.36061,11.6165
25249,-0.580192,1.24442,20.3583,1.36567,12.4442
25253,-0.604903,1.21971,-6.17621,1.37055,12.1971
25257,-0.582056,1.24256,5.75745,1.37548,12.4256
25260,-0.771177,1.05344,-48.2175,1.37961,10.5344
25265,-0.998738,0.825875,-56.4369,1.38294,8.25875
25268,-1.10199,0.722628,-26.164,1.38579,7.22628
25272,-1.15528,0.669337,-13.3445,1.38847,6.69337
25276,-1.1497,0.674913,1.41652,1.39112,6.74913
25280,-1.22832,0.596297,-20.181,1.39345,5.96297
25284,-1.39281,0.431804,-40.3234,1.39521,4.31804
25289,-1.49328,0.331332,-24.1599,1.39659,3.31332
25293,-1.66695,0.157665,-42.0018,1.39724,1.57665
25297,-1.8716,-0.0469902,-47.6248,1.39704,-0.469902
25301,-2.1302,-0.305588,-60.2577,1.39572,-3.05588
25306,-2.42967,-0.605062,-64.3627,1.39291,-6.05062
25310,-2.68092,-0.856308,-54.7693,1.38898,-8.56308
25315,-2.97055,-1.14594,-64.8162,1.38386,-11.4594
25320,-3.25668,-1.43207,-55.5439,1.37648,-14.3207
25325,-3.53608,-1.71147,-58.8487,1.36836,-17.1147
25330,-3.81799,-1.99338,-58.5908,1.35877,-19.9338
25335,-4.10105,-2.27644,-54.0643,1.34685,-22.7644
25340,-4.42102,-2.59641,-61.8273,1.33341,-25.9641
25346,-4.78117,-2.95656,-65.9032,1.31725,-29.5656
25351,-5.0994,-3.27479,-60.6344,1.30007,-32.7479
25360,-5.56851,-3.7439,-51.5142,1.26597,-37.439
25365,-5.83369,-4.00908,-53.3032,1.24603,-40.0908
25371,-6.06083,-4.23622,-35.2117,1.2187,-42.3622
25377,-6.13506,-4.31045,-12.1174,1.19229,-43.1045
25382,-6.11778,-4.29316,3.57022,1.1715,-42.9316
25387,-6.11263,-4.28801,1.08382,1.15113,-42.8801
25392,-6.02494,-4.20033,16.7963,1.1292,-42.0033
25398,-5.72658,-3.90196,54.2306,1.10774,-39.0196
25403,-5.35826,-3.53365,70.5385,1.08928,-35.3365
25408,-4.86167,-3.03706,96.2322,1.07361,-30.3706
25414,-4.29698,-2.47237,103.742,1.06015,-24.7237
25419,-3.80131,-1.9767,94.2067,1.04975,-19.767
25424,-3.28057,-1.45596,94.2042,1.04171,-14.5596
25429,-2.73932,-0.914703,106.079,1.03704,-9.14703
25435,-2.26112,-0.436508,90.1142,1.03472,-4.36508
25440,-1.71832,0.106294,104.369,1.03528,1.06294
25445,-1.41982,0.404789,59.1454,1.03732,4.04789
25450,-1.13415,0.690461,60.2973,1.04059,6.90461
25455,-0.895668,0.928945,42.681,1.04578,9.28945
25461,-0.710561,1.11405,33.68,1.0519,11.1405
25466,-0.639861,1.18475,14.6977,1.0576,11.8475
25471,-0.647926,1.17669,-1.54347,1.06375,11.7669
25476,-0.704497,1.12012,-10.9029,1.06956,11.2012
25482,-0.677539,1.14707,4.95223,1.07581,11.4707
25487,-0.772737,1.05188,-18.0403,1.08136,10.5188
25492,-0.97577,0.848843,-39.7605,1.08569,8.48843
25497,-1.2281,0.596511,-50.7662,1.08866,5.96511
25502,-1.57008,0.254532,-72.3525,1.08986,2.54532
25507,-1.95389,-0.129275,-73.1148,1.08918,-1.29275
25512,-2.3292,-0.504589,-72.4731,1.08657,-5.04589
25518,-2.66612,-0.841502,-59.6303,1.08181,-8.41502
25523,-2.95918,-1.13457,-56.0598,1.07588,-11.3457
25528,-3.20335,-1.37874,-44.9929,1.0684,-13.7874
25533,-3.47205,-1.64744,-52.1926,1.05992,-16.4744
25539,-3.69492,-1.87031,-41.9868,1.04999,-18.7031
25544,-3.94619,-2.12158,-45.49,1.03827,-21.2158
25549,-4.16254,-2.33793,-41.8111,1.02617,-23.3793
25555,-4.38355,-2.55894,-41.6868,1.01261,-25.5894
25560,-4.50722,-2.6826,-23.8277,0.998684,-26.826
25565,-4.60747,-2.78286,-18.3057,0.983443,-27.8286
25571,-4.67264,-2.84803,-12.1971,0.968227,-28.4803
25576,-4.70372,-2.87911,-6.09358,0.953541,-28.7911
25581,-4.67574,-2.85113,5.62196,0.939352,-28.5113
25586,-4.66937,-2.84476,1.34822,0.925913,-28.4476
25591,-4.60099,-2.77638,13.0409,0.911354,-27.7638
25596,-4.52221,-2.69759,15.2202,0.897391,-26.9759
25601,-4.34093,-2.51631,33.1751,0.883641,-25.1631
25608,-4.14574,-2.32112,31.2402,0.869138,-23.2112
25613,-3.96486,-2.14025,35.5958,0.858263,-21.4025
25618,-3.85727,-2.03266,22.3629,0.848483,-20.3266
25623,-3.82757,-2.00295,5.67553,0.838001,-20.0295
25628,-3.75339,-1.92878,14.3398,0.828024,-19.2878
25634,-3.60679,-1.78218,26.7965,0.818274,-17.8218
25639,-3.38046,-1.55585,42.7346,0.810034,-15.5585
25644,-3.15671,-1.33209,43.8349,0.803234,-13.3209
25649,-2.9494,-1.12479,41.7343,0.797647,-11.2479
25654,-2.8772,-1.05259,15.2813,0.792674,-10.5259
25659,-2.88764,-1.06302,-1.98494,0.787084,-10.6302
25664,-3.07529,-1.25067,-34.9722,0.780373,-12.5067
25670,-3.29752,-1.4729,-40.2422,0.772239,-14.729
25675,-3.46451,-1.6399,-31.983,0.763677,-16.399
25680,-3.5824,-1.75778,-22.82,0.754596,-17.5778
25686,-3.72079,-1.89618,-25.4282,0.744276,-18.9618
25691,-3.92735,-2.10274,-36.09,0.732241,-21.0274
25697,-4.12213,-2.29752,-36.6863,0.720043,-22.9752
25702,-4.27567,-2.45105,-31.3809,0.708051,-24.5105
25707,-4.41615,-2.59154,-26.5459,0.694336,-25.9154
25712,-4.55048,-2.72586,-25.8018,0.680145,-27.2586
25717,-4.67064,-2.84603,-24.839,0.666377,-28.4603
25722,-4.77216,-2.94754,-21.1819,0.65225,-29.4754
25729,-4.88976,-3.06515,-16.2882,0.63012,-30.6515
25734,-4.95166,-3.12705,-12.6771,0.614851,-31.2705
25739,-4.97887,-3.15426,-5.21714,0.598399,-31.5426
25748,-4.84805,-3.02344,14.4815,0.571086,-30.2344
25753,-4.76332,-2.9387,16.7818,0.556249,-29.387
25758,-4.64162,-2.817,25.7728,0.542947,-28.17
25763,-4.51274,-2.68813,24.709,0.528926,-26.8813
25768,-4.41968,-2.59506,18.7082,0.516017,-25.9506
25773,-4.35179,-2.52717,13.4386,0.50325,-25.2717
25778,-4.29303,-2.46842,12.3818,0.491537,-24.6842
25783,-4.19155,-2.36694,19.426,0.479172,-23.6694
25788,-4.02495,-2.20034,31.0026,0.467348,-22.0034
25793,-3.79854,-1.97393,43.9922,0.457189,-19.7393
25799,-3.56437,-1.73976,44.1269,0.447957,-17.3976
25806,-3.40977,-1.58515,21.4685,0.436541,-15.8515
25811,-3.34767,-1.52305,13.4416,0.429505,-15.2305
25815,-3.31019,-1.48558,8.59101,0.423025,-14.8558
25820,-3.21187,-1.38726,19.0017,0.415847,-13.8726
25825,-3.06124,-1.23662,28.6324,0.409341,-12.3662
25830,-2.85704,-1.03243,40.9366,0.404191,-10.3243
25835,-2.63685,-0.812241,45.4577,0.400257,-8.12241
25840,-2.40703,-0.582419,44.7771,0.397268,-5.82419
25845,-2.23298,-0.408371,34.1081,0.395184,-4.08371
25851,-2.0828,-0.258182,28.2208,0.39381,-2.58182
25856,-1.9541,-0.129486,24.8474,0.393139,-1.29486
25865,-1.91882,-0.0942079,4.11738,0.392332,-0.942079
25869,-1.96476,-0.14015,-11.1546,0.391755,-1.4015
25873,-1.93067,-0.106053,7.88774,0.391296,-1.06053
25878,-1.94327,-0.11866,-2.74275,0.390751,-1.1866
25883,-1.85536,-0.0307442,16.8906,0.390591,-0.307442
25888,-1.80041,0.0242004,10.5515,0.390717,0.242004
25893,-1.70793,0.11668,16.9482,0.391353,1.1668
25899,-1.62446,0.200152,15.5957,0.392425,2.00152
25904,-1.52188,0.30273,19.6442,0.394005,3.0273
25909,-1.4594,0.365209,11.8776,0.395926,3.65209
25915,-1.34552,0.479097,21.3628,0.398481,4.79097
25919,-1.27272,0.551889,16.8749,0.400861,5.51889
25924,-1.1691,0.655509,20.0706,0.404245,6.55509
25929,-1.04208,0.782535,24.3263,0.408332,7.82535
25934,-0.922224,0.902389,23.6208,0.41291,9.02389
25943,-0.669031,1.15558,27.9794,0.423368,11.5558
25948,-0.594507,1.23011,17.6564,0.42856,12.3011
25952,-0.495573,1.32904,23.5575,0.434141,13.2904
25956,-0.417118,1.4075,17.8519,0.440327,14.075
25961,-0.341032,1.48358,17.7475,0.446687,14.8358
25965,-0.26066,1.56395,19.4637,0.453145,15.6395
25969,-0.177977,1.64664,19.6323,0.46008,16.4664
25973,-0.0890418,1.73557,20.0867,0.467765,17.3557
25978,-0.000628609,1.82398,19.2978,0.476121,18.2398
25982,0.0816917,1.9063,18.1325,0.484776,19.063
25987,0.155922,1.98053,17.6516,0.493104,19.8053
25991,0.232758,2.05737,17.481,0.502147,20.5737
25996,0.317669,2.14228,18.0386,0.512231,21.4228
26001,0.403626,2.22824,17.6217,0.523101,22.2824
26005,0.475392,2.30001,15.9021,0.533481,23.0001
26011,0.564462,2.38908,15.9118,0.546854,23.8908
26016,0.642957,2.46757,15.2624,0.559545,24.6757
26021,0.671386,2.496,6.0325,0.571307,24.96
26025,0.72834,2.55295,11.6448,0.583794,25.5295
26031,0.781227,2.60584,9.93639,0.597664,26.0584
26035,0.812268,2.63688,6.93209,0.609471,26.3688
26041,0.853554,2.67817,7.80308,0.623641,26.7817
26046,0.891231,2.71584,7.63469,0.637044,27.1584
26051,0.920683,2.7453,5.56229,0.65158,27.453
26056,0.950758,2.77537,5.78613,0.666006,27.7537
26061,0.982181,2.80679,5.75265,0.681337,28.0679
26067,1.01194,2.83655,5.56991,0.696491,28.3655
26072,1.02559,2.85021,2.62325,0.711328,28.5021
26077,1.09599,2.9206,13.3933,0.726679,29.206
26082,1.10075,2.92537,0.930908,0.74166,29.2537
26087,0.960501,2.78511,-30.3485,0.754531,27.8511
26092,0.672497,2.49711,-54.0479,0.767837,24.9711
26097,0.413231,2.23784,-54.1094,0.77856,22.3784
26102,0.122968,1.94758,-58.5911,0.788209,19.4758
26107,-0.105083,1.71953,-46.2232,0.796692,17.1953
26112,-0.323028,1.50159,-42.5113,0.80439,15.0159
26118,-0.435361,1.38925,-18.8705,0.81266,13.8925
26123,-0.531203,1.29341,-19.5633,0.818997,12.9341
26128,-0.675663,1.14895,-28.0193,0.824921,11.4895
26133,-0.915792,0.908821,-46.0068,0.829664,9.08821
26142,-1.23664,0.587973,-37.6409,0.834676,5.87973
26148,-1.36454,0.460077,-22.2457,0.837321,4.60077
26152,-1.48339,0.341219,-25.3117,0.838923,3.41219
26157,-1.51788,0.30673,-6.69347,0.840504,3.0673
26163,-1.45534,0.36927,11.7866,0.842463,3.6927
26168,-1.36457,0.460045,17.4362,0.844858,4.60045
26173,-1.29431,0.530306,12.8815,0.847751,5.30306
26183,-1.26931,0.555303,2.50927,0.853282,5.55303
26188,-1.28485,0.539767,-3.70577,0.855545,5.39767
26192,-1.30604,0.518573,-5.0791,0.857709,5.18573
26196,-1.33011,0.494502,-5.75935,0.859776,4.94502
26200,-1.31448,0.510131,3.65444,0.861958,5.10131
26204,-1.26493,0.55968,11.6426,0.86434,5.5968
26209,-1.22744,0.597178,9.07014,0.866808,5.97178
26213,-1.18328,0.641331,10.7578,0.869441,6.41331
26217,-1.16577,0.658844,4.28504,0.872133,6.58844
26221,-1.16644,0.658176,-0.165348,0.874794,6.58176
26225,-1.17594,0.648671,-2.35118,0.877416,6.48671
26229,-1.19142,0.633191,-3.86658,0.879951,6.33191
26233,-1.20066,0.623956,-2.29367,0.882464,6.23956
26237,-1.19727,0.62734,0.861498,0.884928,6.2734
26241,-1.17493,0.649678,5.70377,0.887472,6.49678
26245,-1.15681,0.667807,4.67468,0.890062,6.67807
26249,-1.12295,0.701661,8.68268,0.892798,7.01661
26252,-1.13201,0.692601,-2.32857,0.895493,6.92601
26256,-1.13109,0.69352,0.231462,0.898245,6.9352
26260,-1.14944,0.675177,-4.61795,0.900927,6.75177
26264,-1.17459,0.650018,-6.28823,0.903528,6.50018
26268,-1.16896,0.65565,1.40992,0.906147,6.5565
26272,-1.18444,0.640172,-3.86325,0.908712,6.40172
26277,-1.18001,0.644607,1.04165,0.911456,6.44607
26281,-1.17656,0.648056,0.869339,0.914027,6.48056
26285,-1.1879,0.63671,-2.85822,0.916555,6.3671
26289,-1.20233,0.622278,-3.62508,0.919032,6.22278
26292,-1.21514,0.609474,-3.28859,0.921405,6.09474
26296,-1.23936,0.585256,-6.08981,0.923733,5.85256
26300,-1.26374,0.560878,-6.17428,0.925947,5.60878
